 0.11150E+01  0.12072E+01  0.11400E+01  0.85851E+00  0.11539E+01  0.85754E+00 01 03 01 02 02 02 01 01 01 01 01 01 -0.81911E+00 -0.26131E+00 -0.11759E+01  0.84419E+00 -0.87440E+00 -0.85930E+00 -0.45197E-01 -0.76379E+00 -0.78889E+00 -0.29649E+00 -0.59801E+00  0.64320E+00 -0.49750E+00 -0.26630E+00 -0.18844E+01  0.13060E+00  0.16580E+00 -0.13719E+01  0.32814E+01  0.12060E+01 -0.92461E+00 -0.11560E+00 -0.22764E+01 -0.56281E+00 -0.14271E+01  0.10000E+01  0.44221E+01 -0.11206E+01  0.11709E+01 -0.16583E+01 -0.78889E+00  0.61809E+01  0.46030E+01  0.14523E+01  0.21256E+01  0.84920E+00  0.44975E+01 -0.18844E+01  0.95505E-01  0.17538E+02  0.30197E-01  0.14392E+02 -0.14573E+01  0.70352E+01 -0.25630E+00  0.84523E+01  0.56281E+00  0.11266E+02 -0.12362E+01  0.18895E+01  0.56779E+00 -0.14070E+01  0.83420E+00 -0.65308E-01  0.20096E-01  0.36180E+00 -0.40700E+00 -0.71860E+00  0.14824E+01  0.13568E+01  0.26630E+00  0.58290E+00  0.39200E+00 -0.89450E+00 -0.46834E+01 -0.23367E+01 -0.20955E+01 -0.15377E+01 -0.18090E+01 -0.39196E+01   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020684
 0.11750E+01  0.13617E+01  0.11468E+01  0.99500E+00  0.11250E+01  0.72000E+00 01 03 02 01 01 01 01 01 01 01 01 01  0.18089E+00  0.97387E+01  0.78241E+01  0.84419E+00  0.91256E+01  0.14070E+00 -0.45197E-01  0.52362E+01  0.14211E+02  0.70351E+00  0.40199E+00 -0.35680E+00 -0.49750E+00  0.73370E+00  0.81156E+01  0.13060E+00  0.11658E+01 -0.13719E+01  0.22281E+02  0.92060E+01  0.50754E+01  0.23884E+02 -0.27640E+00  0.43719E+00  0.75729E+01  0.80000E+01  0.34542E+03 -0.11206E+01  0.17090E+00  0.11342E+02 -0.78889E+00  0.14181E+02  0.35660E+03  0.34245E+03  0.38126E+02 -0.11508E+01  0.45497E+02  0.11560E+00  0.95505E-01  0.24254E+03  0.38030E+02  0.20139E+03  0.54269E+00  0.32604E+03  0.17437E+01  0.76452E+02 -0.43719E+00  0.22627E+03  0.76379E+00  0.40889E+02  0.52568E+02  0.59300E+00 -0.16580E+00  0.93469E+00  0.70201E+01  0.36180E+00  0.45930E+01  0.42814E+01  0.48241E+00  0.14357E+02  0.26630E+00  0.58290E+00  0.13920E+01  0.21055E+01  0.23332E+03  0.21566E+03  0.12690E+03  0.64462E+02  0.18191E+02  0.52080E+02   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020685
 0.12361E+01  0.14450E+01  0.12871E+01  0.10900E+01  0.13369E+01  0.61500E+00 02 03 02 01 02 01 01 01 01 01 01 01  0.11809E+01  0.21739E+02  0.10824E+02 -0.15581E+00  0.17126E+02  0.11407E+01 -0.10452E+01  0.15236E+02  0.62111E+01  0.17035E+01  0.40199E+00 -0.35680E+00  0.50250E+00 -0.26630E+00  0.91156E+01 -0.86940E+00  0.16580E+00  0.62810E+00  0.20281E+02  0.10206E+02  0.30754E+01  0.19884E+02  0.72360E+00  0.43719E+00  0.65729E+01  0.60000E+01  0.43242E+03  0.87939E+00  0.17090E+00  0.63417E+01 -0.78889E+00  0.91809E+01  0.44260E+03  0.47245E+03  0.29126E+02  0.84920E+00  0.22497E+02  0.11156E+01 -0.90450E+00  0.18554E+03  0.35030E+02  0.15139E+03  0.15427E+01  0.43504E+03 -0.12563E+01  0.34452E+02  0.56281E+00  0.16927E+03  0.76379E+00  0.25889E+02  0.42568E+02  0.59300E+00  0.83420E+00 -0.65308E-01  0.80201E+01  0.36180E+00  0.15930E+01  0.52814E+01  0.48241E+00  0.53568E+01  0.26630E+00  0.58290E+00 -0.60800E+00  0.10550E+00  0.48317E+02  0.10663E+02  0.33904E+02  0.14623E+01  0.13191E+02  0.19080E+02   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020688
 0.10187E+01  0.12816E+01  0.11170E+01  0.80893E+00  0.12000E+01  0.10400E+01 02 02 02 02 01 01 01 01 01 01 01 01 -0.18191E+01  0.67387E+01  0.18241E+01 -0.11558E+01  0.11256E+01 -0.85930E+00 -0.45197E-01  0.32362E+01  0.82111E+01 -0.22965E+01 -0.15980E+01 -0.13568E+01 -0.49750E+00 -0.26630E+00  0.41156E+01 -0.86940E+00 -0.28342E+01 -0.37190E+00  0.10281E+02  0.22060E+01  0.10754E+01  0.28844E+01 -0.12764E+01 -0.15628E+01  0.57291E+00  0.40000E+01  0.10042E+03 -0.12061E+00 -0.18291E+01  0.33417E+01 -0.17889E+01  0.61809E+01  0.10560E+03  0.99452E+02  0.19126E+02 -0.21508E+01  0.18497E+02  0.11560E+00 -0.19045E+01  0.52254E+03  0.20030E+02  0.49839E+03 -0.45731E+00  0.11304E+03 -0.22563E+01  0.50452E+02 -0.43719E+00  0.52927E+03 -0.23621E+00  0.32889E+02  0.40568E+02 -0.40700E+00 -0.11658E+01 -0.10653E+01  0.80201E+01 -0.16382E+01  0.25930E+01  0.12814E+01 -0.25176E+01  0.53568E+01  0.26630E+00 -0.24171E+01 -0.16080E+01 -0.89450E+00  0.83166E+01  0.19663E+02  0.30904E+02  0.14623E+01  0.11191E+02 -0.91960E+00   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020689
 0.15133E+01  0.12467E+01  0.15700E+01  0.91000E+00  0.15420E+01 -0.60000E+04 02 03 01 01 02 00 01 01 01 01 01 00  0.11809E+01 -0.14726E+03 -0.13418E+03  0.84419E+00 -0.11787E+03  0.21407E+01  0.19548E+01 -0.10476E+03  0.62111E+01  0.17035E+01  0.34020E+01  0.16432E+01  0.15025E+01  0.27337E+01  0.11560E+00  0.21306E+01  0.11658E+01  0.26281E+01 -0.87186E+01 -0.37940E+01  0.10754E+01 -0.11116E+02  0.17236E+01  0.14372E+01  0.35729E+01 -0.60000E+01  0.27422E+02  0.18794E+01  0.21709E+01  0.33417E+01  0.22111E+01  0.18089E+00  0.96030E+01  0.41452E+02  0.12560E+00  0.28492E+01  0.14975E+01  0.21156E+01  0.20955E+01 -0.34462E+02  0.10030E+02 -0.60608E+02  0.54269E+00  0.40035E+02  0.17437E+01 -0.45477E+01  0.25628E+01 -0.59734E+02  0.76379E+00 -0.11050E+00  0.15678E+01  0.15930E+01  0.18342E+01  0.93469E+00  0.50201E+01  0.33618E+01  0.65930E+01  0.62814E+01  0.24824E+01 -0.64320E+00  0.22663E+01  0.25829E+01  0.13920E+01  0.21055E+01  0.16317E+02  0.13663E+02  0.29045E+01  0.29462E+02  0.11910E+01  0.60804E+01   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020690
 0.11384E+01  0.13269E+01  0.68500E+00  0.48500E+00  0.46112E+00 -0.60000E+04 02 03 01 01 02 00 01 01 01 01 01 00  0.18089E+00  0.77387E+01  0.58241E+01 -0.15581E+00  0.81256E+01  0.11407E+01  0.19548E+01  0.82362E+01  0.42111E+01  0.70351E+00  0.40199E+00  0.16432E+01 -0.49750E+00  0.73370E+00  0.91156E+01  0.21306E+01  0.11658E+01  0.62810E+00  0.16281E+02  0.82060E+01  0.10754E+01  0.13884E+02  0.72360E+00  0.14372E+01  0.95729E+01  0.40000E+01  0.20642E+03  0.87939E+00  0.21709E+01  0.11342E+02  0.22111E+01  0.91809E+01  0.18860E+03  0.18345E+03  0.40126E+02  0.84920E+00  0.32497E+02  0.11156E+01  0.10955E+01  0.43454E+03  0.26030E+02  0.39939E+03  0.54269E+00  0.19604E+03  0.74370E+00  0.78452E+02  0.15628E+01  0.45527E+03  0.17638E+01  0.37889E+02  0.49568E+02  0.59300E+00  0.83420E+00  0.93469E+00  0.10020E+02  0.13618E+01  0.35930E+01  0.62814E+01  0.48241E+00  0.63568E+01  0.12663E+01  0.15829E+01  0.13920E+01  0.11055E+01  0.11832E+03  0.32663E+02  0.17904E+02  0.10846E+03  0.10819E+03  0.72080E+02   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020691
 0.12350E+01  0.13163E+01  0.13658E+01  0.10500E+01  0.15087E+01  0.58771E+00 01 02 02 01 02 02 01 01 01 01 01 01  0.18089E+00  0.12739E+02  0.13824E+02 -0.15581E+00  0.71256E+01 -0.85930E+00 -0.10452E+01  0.10236E+02  0.72111E+01 -0.29649E+00  0.40199E+00 -0.13568E+01 -0.49750E+00 -0.12663E+01  0.51156E+01  0.13060E+00 -0.18342E+01 -0.37190E+00  0.14281E+02  0.11206E+02  0.10754E+01  0.88844E+01  0.72360E+00 -0.56281E+00  0.35729E+01  0.90000E+01  0.43042E+03 -0.12061E+00 -0.82910E+00  0.10342E+02  0.21111E+00  0.15181E+02  0.43860E+03  0.44945E+03  0.25126E+02 -0.11508E+01  0.25497E+02 -0.88440E+00  0.95505E-01  0.17354E+03  0.20030E+02  0.14039E+03 -0.14573E+01  0.42104E+03 -0.25630E+00  0.44452E+02  0.56281E+00  0.13327E+03 -0.23621E+00  0.18889E+02  0.24568E+02 -0.40700E+00  0.83420E+00 -0.20653E+01  0.50201E+01 -0.16382E+01  0.59300E+00  0.32814E+01  0.48241E+00  0.13568E+01 -0.73370E+00 -0.41710E+00 -0.16080E+01 -0.89450E+00  0.14332E+03  0.12166E+03  0.15904E+02  0.46230E+00  0.21910E+01  0.20804E+01   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020693
 0.11950E+01  0.91107E+00  0.11421E+01  0.61000E+00  0.10526E+01  0.10550E+01 01 02 02 01 02 01 01 01 01 01 01 01  0.11809E+01  0.17387E+01  0.18241E+01  0.84419E+00 -0.87440E+00  0.11407E+01  0.95480E+00  0.23621E+00 -0.17889E+01  0.70351E+00  0.40199E+00  0.64320E+00  0.15025E+01  0.73370E+00  0.51156E+01  0.11306E+01  0.16580E+00  0.62810E+00 -0.17186E+01  0.12060E+01  0.75394E-01  0.88440E+00  0.72360E+00 -0.56281E+00 -0.42709E+00  0.30000E+01 -0.15779E+01  0.87939E+00  0.17090E+00  0.23417E+01  0.21111E+00 -0.28191E+01  0.46030E+01  0.44523E+01  0.11256E+01  0.84920E+00  0.14975E+01  0.11156E+01  0.95505E-01 -0.44623E+01  0.20302E+01  0.39200E+00  0.54269E+00  0.10352E+01  0.17437E+01 -0.54770E+00  0.15628E+01  0.22663E+01 -0.23621E+00  0.88950E+00  0.15678E+01  0.59300E+00  0.83420E+00 -0.65308E-01 -0.97990E+00  0.23618E+01  0.59300E+00 -0.71860E+00  0.14824E+01  0.13568E+01  0.26630E+00  0.15829E+01  0.13920E+01  0.10550E+00 -0.16834E+01 -0.13367E+01 -0.10955E+01  0.84623E+01  0.19100E+00 -0.91960E+00   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020696
 0.14450E+01  0.14032E+01  0.14900E+01  0.10650E+01  0.15600E+01  0.66797E+00 01 03 01 01 01 02 01 01 01 01 01 01 -0.81911E+00  0.27387E+01  0.82410E+00 -0.15581E+00  0.61256E+01 -0.18593E+01 -0.10452E+01  0.62362E+01  0.12111E+01 -0.29649E+00 -0.59801E+00 -0.35680E+00 -0.14975E+01 -0.26630E+00  0.31156E+01 -0.18694E+01 -0.28342E+01 -0.13719E+01  0.17281E+02  0.22060E+01 -0.92461E+00  0.18844E+01 -0.12764E+01 -0.56281E+00  0.45729E+01  0.30000E+01  0.30042E+03 -0.11206E+01 -0.18291E+01  0.23417E+01  0.21111E+00  0.13181E+02  0.28560E+03  0.32245E+03  0.18126E+02 -0.15080E+00  0.11497E+02  0.11560E+00 -0.19045E+01  0.19154E+03  0.11030E+02  0.12939E+03 -0.24573E+01  0.32704E+03 -0.12563E+01  0.26452E+02 -0.43719E+00  0.14127E+03 -0.22362E+01  0.48895E+01  0.19568E+02 -0.40700E+00 -0.16580E+00 -0.10653E+01  0.30201E+01 -0.63820E+00 -0.40700E+00 -0.71860E+00 -0.51759E+00  0.33568E+01 -0.73370E+00 -0.41710E+00  0.39200E+00 -0.89450E+00  0.55232E+03  0.19066E+03  0.29490E+03  0.21446E+03  0.52191E+02  0.14208E+03   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020697
 0.10980E+01  0.90177E+00  0.11871E+01  0.64000E+00  0.12684E+01  0.98000E+00 02 03 02 01 02 01 01 01 01 01 01 01 -0.81911E+00  0.47387E+01  0.10824E+02 -0.15581E+00  0.41256E+01  0.14070E+00 -0.10452E+01  0.42362E+01  0.42111E+01 -0.29649E+00  0.40199E+00 -0.35680E+00 -0.49750E+00 -0.26630E+00  0.71156E+01  0.13060E+00  0.16580E+00 -0.37190E+00  0.17281E+02  0.52060E+01  0.30754E+01  0.18884E+02 -0.27640E+00  0.43719E+00  0.57291E+00  0.50000E+01  0.31542E+03  0.18794E+01  0.17090E+00  0.63417E+01  0.21111E+00  0.71809E+01  0.31560E+03  0.33545E+03  0.11126E+02  0.84920E+00  0.16497E+02  0.11560E+00  0.95505E-01  0.22654E+03  0.16030E+02  0.17839E+03 -0.45731E+00  0.32704E+03 -0.12563E+01  0.26452E+02  0.56281E+00  0.16727E+03  0.76379E+00  0.22889E+02  0.22568E+02  0.59300E+00  0.83420E+00 -0.10653E+01  0.20201E+01  0.13618E+01  0.15930E+01  0.22814E+01  0.48241E+00  0.33568E+01  0.26630E+00  0.58290E+00  0.13920E+01 -0.89450E+00  0.45232E+03  0.10166E+03  0.17190E+03  0.10846E+03  0.91910E+01  0.26080E+02   0.90757120E+00   0.26703538E-01   0.00000000E+00 0005 0000 000020698
